Marilyn Simpson,,,"{""monthly"": 8090}",B,1,abc,South Pattyfurt,Antigua and Barbuda,True,M,632-441-8264,ahernandez@gmail.com,single,unemployed,"Pharmacist, hospital",SQL,PowerBI,4,
Mr. Russell Harris,,10-09-2023,7463,B,,,Murphyview,Martinique,,M,+1-055-199-5115,allengrant@young.org,married,,"Engineer, biomedical",,,2,Perry Ltd
Timothy Jones,,2025/02/06,"{""monthly"": 147482}",b,,001,Lake Katrinaborough,Cuba,True,M,+1-726-471-0365x79070,christine53@yahoo.com,,employed,Investment analyst,,,2,
Michael Haley,32,2024/07/23,"{""monthly"": 43633}",c,Y,002,West Ronaldport,Lao People's Democratic Republic,,M,983-101-3315x77804,,married,employed,Clinical cytogeneticist,SQL,PowerBI,4,"Mann, Walters and White"
Michael Schultz,,"Aug 04, 2024","{""monthly"": 27230}",A,,002,West Daniel,Uganda,False,,001-431-427-4533x20179,,,,Office manager,SQL,,2,
Daniel Elliott,,,96327,B,Y,abc,Levyfort,Paraguay,,Other,+1-497-492-9433x235,,single,employed,Contracting civil engineer,SQL,Tableau,5,
Gary Fleming,,invalid,34665,unknown,Y,002,Transtad,Tonga,True,Other,(652)457-8420,nicolecharles@harrison.com,married,,Ambulance person,Python,R,7,Fisher-Roberts
Nicole Rodriguez,,invalid,"{""monthly"": 92415}",C,No,abc,South Katherineville,Saudi Arabia,,,290-127-2718x012,,,,Insurance claims handler,,Tableau,6,
Jeffrey Jimenez,,invalid,"{""monthly"": 62497}",B,No,003,North Angelaview,China,True,F,4442947918,anna97@harding.biz,,,"Engineer, mining",,Tableau,1,
Derrick Lambert,,2025/05/23,"{""monthly"": 42785}",,1,002,West Kayla,Bermuda,False,F,+1-832-918-5451x982,ejones@white-white.info,married,employed,Statistician,SQL,,0,
Anthony Cole,,13-06-2024,24338,,,002,East Andrewland,Finland,True,F,+1-947-448-5577x3357,,married,employed,"Conservator, furniture",SQL,PowerBI,0,
Carla Navarro,44,2025/03/11,"{""monthly"": 41729}",,Y,abc,Phillipsfort,Switzerland,,Other,325.621.3020x17547,,single,freelancer,Set designer,Excel,Tableau,0,
Martin Rogers,,2023/12/19,"{""monthly"": 7848}",unknown,1,,Watkinsburgh,Kuwait,,,306.181.3323x77532,,,,"Programmer, applications",,R,3,Williams Inc
Garrett Malone MD,,26-07-2024,"{""monthly"": 37802}",a,1,,Richmondport,Aruba,True,F,497-097-9277,,married,,Soil scientist,,PowerBI,7,"Miles, Strong and Murphy"
Patrick Johnson,,invalid,48207,A,N,,New Kevinfurt,Wallis and Futuna,,F,4634950754,,single,employed,Commercial art gallery manager,Excel,R,9,Wilson Ltd
John Cardenas,19,"Sep 06, 2024","{""monthly"": 32909}",B,No,,Michaeltown,Singapore,True,Other,283.836.2745x05939,eking@yahoo.com,married,employed,Learning disability nurse,SQL,R,1,
Eric Jordan,54,,131827,A,yes,003,Elizabethview,Palestinian Territory,True,Other,(105)330-0417,clayton23@kelly.info,,freelancer,Claims inspector/assessor,,,3,Adkins-Porter
Antonio Rodgers,,"Apr 15, 2024",30527,c,1,,Bartonbury,Botswana,True,,(891)055-3402x505,wardsydney@soto-stokes.net,single,,Copy,,,9,
Janice Black,36,2023/03/29,"{""monthly"": 25644}",B,No,002,East Elizabeth,Mali,False,F,(155)603-2512,,,,"Engineer, maintenance (IT)",SQL,R,4,Petersen Inc
Pamela Bates,,08-06-2024,106615,a,No,,North Stevenmouth,Pakistan,True,F,+1-277-020-9516x02298,,,employed,Equities trader,Excel,Tableau,4,
Mario Jones,,13-07-2022,"{""monthly"": 49490}",b,no,001,New Juanstad,Morocco,,,+1-741-622-3639x254,,,employed,Advertising copywriter,Excel,Tableau,7,Clark Inc
Tyler Yu,,invalid,"{""monthly"": 41817}",B,,abc,Murphyborough,Romania,True,Other,(301)442-0104x5036,,,,"Surveyor, building",,Tableau,7,Rodriguez-Leon
Erin Evans,,"Jul 30, 2022","{""monthly"": 113316}",,0,003,Collierton,Guernsey,True,,+1-896-354-9885,,single,unemployed,"Presenter, broadcasting",,PowerBI,2,
Michael West,,2024/02/19,"{""monthly"": 24130}",a,1,abc,Tuckerhaven,Reunion,True,Other,852.398.6755x0478,,,,Product/process development scientist,,PowerBI,1,
David Ross,64,invalid,57290,unknown,N,001,Christiantown,Tunisia,,Other,+1-312-646-5624,,,unemployed,Hospital doctor,,PowerBI,4,"Stevens, Drake and Harrell"
Mr. Robert Miller,,2025/03/23,43145,a,N,,Port Austinview,Denmark,True,,2349789226,,single,freelancer,Music therapist,,,3,
Jaime Hughes,31,invalid,"{""monthly"": 51165}",B,no,001,East Madison,Azerbaijan,,,(270)807-2877x6353,markvaldez@everett.com,,,Interior and spatial designer,,,3,
Kaitlin Ford,34,17-06-2024,"{""monthly"": 117337}",c,Y,002,Lake Christopher,Eritrea,False,Other,(898)454-2592x288,,,,Diplomatic Services operational officer,,Tableau,6,Johnson-Jones
Kelsey Owen,,invalid,57051,B,,,Maryland,Kenya,False,Other,001-507-025-3838,,,employed,Office manager,SQL,,2,"Singh, Price and Watson"
Donna Harper,38,invalid,"{""monthly"": 5963}",,no,,Nancyland,Georgia,,,845.187.2396x8511,rachelhughes@perez.com,single,unemployed,"Nurse, adult",SQL,,8,
Benjamin Thompson,,2022/10/13,"{""monthly"": 55111}",A,N,003,Rhondaberg,Greenland,True,Other,001-227-795-3226x1768,,single,,Publishing copy,,,6,Ross-Brady
Nicholas Evans,,invalid,"{""monthly"": 93034}",B,no,abc,East Tinaburgh,Tunisia,,Other,(257)374-4672x568,fdiaz@gmail.com,married,,Sales promotion account executive,,,4,
Lisa Nunez,,invalid,"{""monthly"": 31011}",B,Yes,001,Port John,Guernsey,True,,(848)170-1318x73279,,single,,Air broker,,,1,
Clarence Soto,,,80996,unknown,No,002,Fraziermouth,Guernsey,,,001-479-124-0433,,single,unemployed,Counselling psychologist,,PowerBI,5,"Blanchard, Hamilton and Ayala"
Jennifer Erickson,,invalid,"{""monthly"": 103210}",a,,003,East Josephfurt,French Guiana,,Other,5791986575,,,unemployed,Retail buyer,Excel,,0,
Jennifer Jackson,19,"Jul 03, 2022",141043,c,N,002,Port Anna,Yemen,,F,141-852-7101x67449,,,unemployed,Industrial/product designer,,,0,
Sarah King,45,invalid,50538,unknown,N,,Smithchester,Yemen,False,,(230)395-7866,caldwellbenjamin@frazier.com,single,unemployed,"Accountant, chartered certified",,PowerBI,10,
Kyle Parks,,"May 16, 2023",46694,c,No,001,Morganville,Afghanistan,True,M,001-109-875-6590x876,,single,,Chartered certified accountant,SQL,PowerBI,9,
Phillip Garcia,52,,"{""monthly"": 39222}",,N,002,Dorisborough,British Indian Ocean Territory (Chagos Archipelago),False,F,001-270-417-6989x2789,,married,,Occupational hygienist,SQL,,4,
Susan Johnson,,24-10-2022,11066,B,Yes,abc,Joycemouth,Kuwait,True,M,001-744-734-6063,jenniferdouglas@mathews-stokes.com,,freelancer,Commissioning editor,SQL,PowerBI,1,"Sandoval, Park and Wilcox"
Kayla Cisneros,41,invalid,"{""monthly"": 10755}",unknown,Yes,abc,Stevenfort,United Arab Emirates,True,F,685-009-1948,,,,Firefighter,Python,,2,
Frank Marquez,37,2024/07/27,"{""monthly"": 13244}",B,N,003,Nancyland,Saint Lucia,,,(830)146-5247x996,,single,unemployed,"Exhibitions officer, museum/gallery",,R,1,
Lindsay Ryan,56,,"{""monthly"": 139150}",C,No,003,Aguirreborough,Turkey,True,F,995.005.7666x09645,twilliams@gmail.com,,unemployed,Medical sales representative,SQL,PowerBI,2,"Brown, Martinez and Mathews"
Tyler Koch,,2022/12/13,96371,,Y,abc,Lake April,Hong Kong,,,(580)766-3729x3642,,,unemployed,"Designer, textile",Python,Tableau,3,
Edwin Miller,,invalid,"{""monthly"": 86680}",C,No,,Stephensonberg,Antigua and Barbuda,,,589.515.2886x17771,,,,Corporate investment banker,Python,R,9,
Vincent Thompson Jr.,,invalid,"{""monthly"": 97514}",c,Yes,abc,West Michaeltown,Saudi Arabia,False,M,+1-477-436-1473x3200,,,,Chartered loss adjuster,,R,9,
Noah King,,invalid,"{""monthly"": 52160}",c,1,002,Port Mariah,Comoros,,F,948.973.3098,cheryl89@hotmail.com,married,freelancer,Waste management officer,Python,Tableau,5,
Timothy Oconnor,,13-12-2023,61039,,,003,Lake Jasonshire,Jamaica,False,,001-749-795-0323x68409,irobinson@hotmail.com,,freelancer,Comptroller,,Tableau,8,
Daryl Ayala,,"May 20, 2024",24614,unknown,1,003,West Dawn,Yemen,,F,001-692-496-7058x3525,yallen@hotmail.com,single,,"Conservation officer, historic buildings",,PowerBI,4,Dean-Campbell
Mackenzie Wilson,25,invalid,"{""monthly"": 90688}",unknown,No,,East Ashleyborough,Saint Martin,True,Other,3636597001,nmeyers@meyers.net,single,,"Education officer, community",Python,Tableau,6,
Joshua Benson,,17-07-2022,"{""monthly"": 9265}",B,0,001,South Jenniferfort,Luxembourg,,Other,268-826-1556,,,freelancer,Broadcast presenter,,PowerBI,8,"Medina, Cruz and Davis"
John Lynch,,21-08-2024,"{""monthly"": 124165}",,Yes,003,Port Jessicafort,Jordan,True,M,454-027-4113x38743,kyle72@lucero-butler.com,single,employed,Camera operator,SQL,PowerBI,5,
Ernest Young,,2024/01/24,"{""monthly"": 55111}",c,,001,North Dianestad,United States of America,True,Other,084.049.9086,christopherjohnston@lopez-cox.biz,single,employed,Oncologist,Python,PowerBI,4,"Morris, Harris and Choi"
Harold Burton,,invalid,"{""monthly"": 49653}",C,,abc,Derrickberg,Uganda,True,F,(303)643-3633x61858,,married,,Fish farm manager,,,10,
Kayla Maynard,,2025/03/10,"{""monthly"": 133477}",b,N,,East Scottside,Saint Kitts and Nevis,,F,340.741.2557,markray@brown-harris.com,,freelancer,"Geneticist, molecular",Excel,R,8,
Karen Villa,,2024/02/15,"{""monthly"": 24698}",,yes,002,South Joshuamouth,Colombia,True,F,+1-826-763-8736x006,,,unemployed,Facilities manager,,PowerBI,5,
Mrs. Sabrina Vaughn,,,86743,,no,,Millerland,Pakistan,True,F,001-932-319-2290,bishopshelby@yahoo.com,,,Charity officer,,,8,
Nicholas Estrada,43,28-12-2024,"{""monthly"": 48043}",b,,,Sierrastad,Hong Kong,True,F,847.930.2240x267,,single,employed,Health visitor,SQL,PowerBI,7,
Tyler Wilson,35,invalid,"{""monthly"": 123657}",c,Y,001,Mooreside,Trinidad and Tobago,True,Other,152.400.0509x46336,,married,unemployed,Learning mentor,,,6,
Alyssa Rivas,39,invalid,"{""monthly"": 30641}",A,1,,Heathershire,British Indian Ocean Territory (Chagos Archipelago),,F,1286714443,,married,,Exercise physiologist,SQL,,4,
Bradley Chaney,,,"{""monthly"": 18073}",a,Yes,002,Mckenziemouth,Antarctica (the territory South of 60 deg S),True,M,001-265-391-8207,christopher88@gmail.com,,unemployed,Museum/gallery conservator,Excel,,1,Costa Group
Tabitha Marquez,,invalid,"{""monthly"": 31556}",a,Y,abc,Williamsmouth,New Caledonia,False,F,(682)488-0091,walshcory@sanders-may.com,,freelancer,Water quality scientist,,R,0,
Nathan Robertson,,,"{""monthly"": 85038}",a,no,003,Chanbury,Turkmenistan,True,F,725.401.8988,isaac71@jacobs.org,,,"Engineer, petroleum",SQL,PowerBI,10,Torres-Roberson
Sarah Garcia,,07-01-2023,"{""monthly"": 74162}",B,no,,New Sherry,Montenegro,True,,001-434-994-4209x6812,,,,Estate agent,Excel,,3,"Smith, Meyers and Nelson"
Debra Henry,25,22-06-2022,"{""monthly"": 81194}",a,,,Tanyaland,British Virgin Islands,False,F,+1-086-447-3576x32467,davidfrancis@robles.com,single,freelancer,"Engineer, electronics",Python,,7,
Todd Smith,,"Feb 10, 2025","{""monthly"": 71463}",c,0,001,Lake Alison,Marshall Islands,,Other,301-456-8677x233,,,,"Doctor, general practice",,,1,"Vega, Decker and Olson"
Brian Flores DDS,,13-07-2024,"{""monthly"": 112562}",a,no,003,Lake Danielville,Papua New Guinea,,M,294.326.2036x732,travis91@hotmail.com,,freelancer,Clinical psychologist,SQL,PowerBI,3,"Willis, Roberts and Dixon"
Elizabeth Griffin,58,"Mar 24, 2023",147846,,,002,New Nicholas,Sweden,,Other,959-121-5361x3376,,,,Systems developer,,R,4,
Anna Hill,,,37233,unknown,0,,Jeffreyfurt,Angola,,Other,436-744-8788,dpatterson@parker.com,single,,Emergency planning/management officer,SQL,,10,
Angie Griffin,,,"{""monthly"": 47626}",b,0,003,Lake Todd,Antigua and Barbuda,True,Other,(102)978-2394,mcculloughbrian@vazquez.com,,employed,Personnel officer,SQL,R,9,
Sarah Snow,,"Jun 20, 2024","{""monthly"": 97341}",A,yes,003,Smithberg,Croatia,False,Other,276.002.7333x36550,,married,employed,Academic librarian,Python,Tableau,3,Wagner-Carpenter
Kevin King,55,"Apr 30, 2024","{""monthly"": 129040}",c,No,,Romeroview,Vanuatu,,,801-369-6373,,single,freelancer,"Radiographer, diagnostic",Python,,4,
Ryan Villa,,"Oct 28, 2024",41484,a,Y,002,Swansonberg,French Guiana,,,889.594.6701,nowen@hotmail.com,,freelancer,Equities trader,Excel,R,9,
James Jordan,,2022/12/11,"{""monthly"": 119528}",B,no,,New Michaelside,Netherlands,,Other,+1-918-309-3976x831,,,,Patent attorney,Python,,7,"Baker, Vargas and Powers"
Jack Vargas,,11-02-2023,11926,unknown,Yes,002,Cynthiafort,French Polynesia,,F,035.668.4317x3542,,,unemployed,Electrical engineer,,,9,"Sims, Ortiz and Edwards"
Roger Lowery,,2022/12/31,"{""monthly"": 6560}",,,abc,Stevenview,Anguilla,True,M,(136)979-6483x688,upotter@banks-morales.com,,employed,Therapeutic radiographer,Python,,1,Bishop PLC
Ms. Ashley Hanson,,"Feb 26, 2025",36835,,yes,,Lake Lisa,Gabon,False,,700.810.6056x7862,harrisonrobert@barnett.info,,unemployed,Fisheries officer,SQL,Tableau,4,
Tara Spears,,23-02-2024,57612,B,Yes,001,North Erica,Kuwait,False,,518-689-3156,forddesiree@hotmail.com,single,unemployed,"Geneticist, molecular",SQL,PowerBI,7,
Darren Williams,,invalid,"{""monthly"": 36932}",b,1,abc,West Jamesville,France,False,F,(837)416-1101x702,,,,Fast food restaurant manager,,,1,Phillips-White
Michael Davis,,18-07-2023,"{""monthly"": 68093}",C,,,Burtonfort,Palestinian Territory,False,,+1-522-895-1052x892,,,freelancer,"Scientist, biomedical",Excel,,7,"Edwards, Bass and Mccoy"
Olivia Clark,,invalid,"{""monthly"": 33137}",,1,abc,Herreraburgh,Belize,False,M,288.060.0977,,,employed,Geophysicist/field seismologist,,,0,
Christie Nichols,37,,"{""monthly"": 97989}",C,0,,Brownberg,Gambia,,Other,(157)278-4098,jonespaul@bender.com,married,freelancer,Theatre stage manager,,,3,Dennis-Good
Joseph Espinoza,,invalid,"{""monthly"": 50743}",C,N,,Smithshire,India,,,827.581.3612x331,,married,freelancer,Statistician,Python,,1,
Nicholas Lee,,invalid,"{""monthly"": 52284}",,,003,West Kathy,Sweden,False,Other,050-356-1998,,,,Warden/ranger,,,1,
Shelby Valencia,,2023/02/20,"{""monthly"": 32845}",,0,003,Brettmouth,Gambia,False,F,(656)114-2856,rodney96@hotmail.com,married,,Police officer,,PowerBI,0,
Lynn Harrison,34,15-11-2023,24105,,N,,Williamburgh,Cameroon,True,F,001-198-925-9760x466,,single,,Consulting civil engineer,,Tableau,10,
Matthew Sanchez,53,2024/04/13,"{""monthly"": 119691}",b,No,002,Taylorchester,Martinique,False,,+1-959-746-4020x987,,married,employed,Retail buyer,,PowerBI,10,
Kyle Murphy,24,24-08-2024,6372,c,1,,East Ruth,Mauritania,True,Other,(458)514-9260x919,hayleycooper@gmail.com,,unemployed,"Surveyor, minerals",SQL,,7,
David Livingston,,,41142,B,0,abc,Beckerchester,Chile,,M,407.208.5049x52429,,single,unemployed,Banker,,R,1,
Mackenzie Vasquez,49,23-05-2025,"{""monthly"": 91748}",A,No,003,Larsonland,Kenya,,,001-781-714-6724x78945,,,employed,"Education officer, community",SQL,R,1,
Amber Griffin,54,,136084,b,1,,Houseport,French Guiana,True,,9965408542,,single,,"Engineer, mining",,R,10,
Mariah Huynh,,invalid,"{""monthly"": 92697}",A,no,002,West Josephport,Myanmar,,M,001-788-173-8640x25869,petersonwayne@nelson.biz,,employed,Government social research officer,,,0,King-Wolf
Brianna Young,,,26127,,0,002,Smithfurt,French Guiana,,M,001-873-727-6844x362,annalara@henry-cochran.net,single,,Materials engineer,,Tableau,10,"Lyons, Kent and West"
Thomas Anderson,,"Nov 27, 2023",64704,A,yes,001,Daviston,Palau,False,,001-639-916-8564x799,,,employed,Microbiologist,,,0,Cook Group
Jessica Gilbert,,2024/04/21,"{""monthly"": 116891}",,no,001,Christopherborough,Dominican Republic,,M,001-819-009-8496x25811,,,freelancer,Retail merchandiser,SQL,R,6,
Christopher Cunningham,33,16-02-2025,"{""monthly"": 64539}",unknown,,,Lake Tonyabury,Cyprus,True,M,3083388430,,married,employed,Chartered accountant,Excel,PowerBI,2,Goodwin-Arellano
Marvin Weiss,,29-05-2023,"{""monthly"": 69027}",b,no,,Karenfort,Montserrat,,,(094)130-7813x868,,single,employed,"Producer, radio",Excel,R,8,
Michael Hall,,"Mar 25, 2023",62746,,Y,003,Hughesfort,Lithuania,,F,+1-661-589-3958,,,freelancer,Associate Professor,,,1,
Ronald Richardson,,,"{""monthly"": 25564}",a,no,,Barryborough,Pitcairn Islands,False,Other,(474)161-5233,,married,employed,Travel agency manager,Python,Tableau,0,
Dr. Katherine Lloyd,,invalid,10580,,yes,003,Catherinechester,Chile,,,001-039-926-4873x5801,,,employed,"Designer, blown glass/stained glass",Excel,R,9,Marsh-Aguirre
Lori Ruiz,49,invalid,"{""monthly"": 16643}",a,No,abc,Jonathanville,Panama,False,,+1-800-895-7677x2442,,single,freelancer,Metallurgist,Excel,,5,
Rodney Garcia,,"Jul 31, 2024",61765,A,N,,Ritterside,Bolivia,,,520.705.5114,,single,employed,"Nurse, adult",,,10,Green-Dixon
Ronald Owens,,invalid,"{""monthly"": 141029}",b,no,abc,Grayview,New Zealand,,F,(977)187-4086x8082,bryanmoran@yahoo.com,single,freelancer,"Psychotherapist, dance movement",Python,PowerBI,3,
Anthony Rocha,,,"{""monthly"": 76898}",c,Y,,Jamesside,Christmas Island,,,+1-700-591-0667x326,juan83@hotmail.com,single,freelancer,Surgeon,,R,4,
Jennifer Key,,19-02-2024,"{""monthly"": 127274}",A,N,abc,East Gabriel,Ukraine,False,,725.500.6047,bgreen@hotmail.com,single,freelancer,Civil Service administrator,,,5,
Jennifer Adkins,46,"Aug 10, 2022",77389,b,0,002,East Ronnie,Bosnia and Herzegovina,False,F,287.626.2609x7052,troybryant@hotmail.com,single,unemployed,Trading standards officer,Excel,PowerBI,2,
Cassidy Cummings,,,"{""monthly"": 64756}",A,Y,003,Henryborough,Suriname,True,Other,(261)519-5793,,single,,Trading standards officer,SQL,R,1,
Rebecca Sanchez,,17-01-2023,"{""monthly"": 67122}",a,N,,Chanport,Germany,,,001-173-998-6081x792,sloanamanda@hotmail.com,,freelancer,"Conservation officer, nature",SQL,PowerBI,5,
Tammy Brown,,invalid,103229,,Y,,Diazfurt,Sudan,True,F,533-992-0164x23448,,single,freelancer,Energy manager,SQL,,0,
Mitchell Murphy,56,"Jun 20, 2022","{""monthly"": 138216}",c,No,abc,New Laurieland,United States of America,True,F,440-167-2454,,single,employed,"Research officer, trade union",SQL,,8,
William Thompson,,invalid,"{""monthly"": 36782}",,yes,,Matthewton,Vietnam,,,+1-223-425-4563x591,,,freelancer,"Engineer, technical sales",Python,Tableau,9,Lopez-Carpenter
Mrs. Natalie Rice,,2022/10/02,99886,a,0,003,Charlesland,Dominican Republic,True,F,001-585-425-3043x49269,,,freelancer,Records manager,Excel,R,8,
Danielle Lewis,,invalid,"{""monthly"": 122694}",unknown,No,,Mirandaview,Sri Lanka,False,,292.445.4743x254,jake10@lee-olson.com,,,Dealer,SQL,,4,Bailey-Banks
Victoria Ball,,07-05-2024,"{""monthly"": 115368}",,no,,West Zacharyville,Equatorial Guinea,,F,311-827-3596,stephanie85@stafford.com,,employed,Commercial/residential surveyor,SQL,PowerBI,6,Willis-Holloway
Brenda Nunez,,invalid,38134,A,1,001,Edwardsmouth,South Georgia and the South Sandwich Islands,False,M,981.027.5303,evanstammie@cochran.info,,,"Programmer, multimedia",Python,Tableau,6,
Bryan Smith,53,"Feb 17, 2023","{""monthly"": 93248}",B,yes,001,West William,Mali,,,001-031-340-6149x01354,,,,Charity officer,Python,,2,
Katherine Allen,,,138529,B,no,001,East Mitchell,Sao Tome and Principe,,,(704)479-7560x6865,,,,"Lighting technician, broadcasting/film/video",SQL,,9,Lee-Morse
Mr. William Webster PhD,24,"Jan 11, 2025","{""monthly"": 17658}",,,,New Joseview,Saudi Arabia,,Other,077-691-9055x05168,,,freelancer,Call centre manager,SQL,Tableau,0,
Robert Stanley,64,invalid,"{""monthly"": 87409}",B,N,003,Port Cynthia,South Africa,False,M,(687)569-7509,,,,Animal nutritionist,,Tableau,2,Gonzalez-Jacobs
David Fuentes,,25-10-2022,78040,C,Yes,002,New Adam,Austria,False,M,+1-591-898-5774x116,,single,,Printmaker,,Tableau,0,"Henderson, Stokes and Patterson"
Dana Vincent,,2024/07/13,"{""monthly"": 116805}",,,002,East Michaelport,Belarus,,Other,043-665-1229x163,guerreroedward@yahoo.com,single,,"Therapist, art",,,4,
Elizabeth Hunter,,02-01-2023,25726,a,Yes,003,Danaton,Congo,False,,924.771.1901x984,,,,Risk manager,,PowerBI,5,
John Lane,45,,"{""monthly"": 14341}",A,No,002,Claudiafurt,Austria,,F,001-231-140-2009x588,,married,freelancer,Tax adviser,,Tableau,7,
Kristi Wagner,,"Jul 16, 2023","{""monthly"": 28255}",,No,001,Lake Angela,Honduras,,M,344.080.8116,,married,unemployed,"Producer, radio",Excel,,4,
Michael Cardenas,,,"{""monthly"": 96410}",,,,South Michael,Azerbaijan,False,Other,(193)995-9518x2834,petersenkevin@anderson.com,,,Risk analyst,,,9,"Young, Parker and Padilla"
Christopher Suarez,,"May 03, 2023","{""monthly"": 34456}",b,1,abc,South Wendy,Paraguay,,F,(631)823-1687,,,employed,"Psychologist, forensic",SQL,,5,
Scott Simmons,,invalid,131809,,,abc,Courtneyland,Estonia,False,M,8419652235,,,,Broadcast presenter,SQL,,0,
Dr. Katie Kelley,,"Dec 14, 2023","{""monthly"": 120854}",unknown,1,003,Kennethstad,Nigeria,True,Other,(851)333-9023,,married,freelancer,Landscape architect,Excel,R,7,"Edwards, Warren and Hodges"
Emily Smith,,2022/11/12,"{""monthly"": 33918}",c,no,,West David,Saint Martin,True,M,001-951-465-3373,,single,freelancer,Product manager,Python,,1,
Darius Wilson,,2024/05/06,"{""monthly"": 57019}",C,,abc,Joshuafurt,Gabon,False,Other,(809)573-0278x315,kmills@winters.com,,freelancer,Clinical psychologist,,Tableau,8,
Jonathan Bishop,33,28-12-2024,143033,B,,abc,Port Jessicaborough,Norway,,M,001-929-622-6510x4578,curtisbarnes@yahoo.com,,freelancer,"Psychologist, forensic",Excel,Tableau,10,
Keith Hunter,33,"Oct 04, 2022",104052,unknown,no,,Keithside,Afghanistan,,M,+1-171-276-4292x0793,delgadooscar@ruiz-molina.info,single,,"Psychotherapist, dance movement",,PowerBI,0,
Melissa Hall,,2023/09/18,"{""monthly"": 107530}",a,,003,New Shaun,Albania,,,+1-637-594-9288,,single,freelancer,Secondary school teacher,Python,,3,
David Garcia,,,"{""monthly"": 81346}",unknown,Yes,002,South Jillian,Korea,,,(076)983-8272x7402,,,freelancer,Food technologist,,,3,Ward-York
Amy Barnes,,invalid,148283,B,0,002,Hardingstad,Equatorial Guinea,True,,299.111.8667,taylorashley@krause.net,,freelancer,Paediatric nurse,,,1,
Kellie Phelps,,2023/06/06,26924,B,,002,Marcomouth,Cayman Islands,False,,(809)587-1827x7224,,married,employed,Lawyer,SQL,,9,Perez LLC
Crystal Andrews,,,20448,,Y,abc,Arnoldville,Albania,,Other,914-335-6935,lejeffery@hotmail.com,single,freelancer,Video editor,,,6,
Bradley Mendoza,,2023/09/26,133116,,0,003,South Shirleytown,Czech Republic,False,Other,118.313.0910,,,,Dietitian,,PowerBI,1,"Williams, Myers and Phillips"
Christopher Estrada,62,invalid,"{""monthly"": 8571}",C,,,East Jessicafort,Myanmar,True,F,608-529-5184x59167,donna51@hotmail.com,,employed,Freight forwarder,Excel,,7,
Mrs. Samantha Tran,,invalid,"{""monthly"": 148415}",unknown,1,001,Port Christineview,Nauru,,M,253-888-1320x970,,,freelancer,Contractor,,R,9,"Watts, Frank and Thomas"
Julie Kennedy,,2024/11/26,"{""monthly"": 142167}",a,,,Maryberg,Pitcairn Islands,,,025-717-2389x078,,,,Chartered management accountant,,Tableau,5,
James Davenport,64,2024/03/12,"{""monthly"": 129222}",A,N,abc,Lake Elizabethhaven,French Southern Territories,False,F,(939)052-9191x57796,,single,employed,Materials engineer,Python,Tableau,3,
Michelle Johnson,,invalid,"{""monthly"": 21019}",,,002,Katrinaburgh,Turkmenistan,True,Other,1934391474,,married,freelancer,Government social research officer,Excel,Tableau,4,Davis-Adkins
Gabrielle Ochoa,,"Dec 25, 2024","{""monthly"": 110714}",b,,,Jamesport,Argentina,False,M,376.881.9544x420,,married,employed,Sport and exercise psychologist,SQL,R,2,Gonzalez Group
Charles Wilson,54,2022/06/03,105387,c,,,West William,Northern Mariana Islands,,,741-407-5415,,,unemployed,"Teacher, special educational needs",SQL,PowerBI,3,
Karla Wade MD,,2025/04/12,"{""monthly"": 129640}",A,N,001,Ianhaven,Belize,True,F,303-797-7840x46621,,,,Sports coach,,R,4,
Claudia Price,25,,"{""monthly"": 106064}",,N,003,Port Kathyhaven,Guinea,,,5953505268,monique13@jones-young.com,married,unemployed,Energy manager,Python,Tableau,6,
Christopher Fuller,,"Aug 20, 2024","{""monthly"": 119141}",c,no,001,East Sarahchester,Jersey,,,197.454.2586x80625,,,,Seismic interpreter,SQL,,8,
James Gardner,,2022/10/25,7797,a,0,003,New Timothyport,Malta,False,M,(533)816-6601,,,freelancer,Passenger transport manager,Excel,R,4,
Katelyn Salazar,,"Jan 16, 2025","{""monthly"": 77076}",,1,001,Johnfort,Netherlands,,Other,952-399-5142,,single,,"Programmer, applications",Excel,,9,
Andres Johnson,,2024/05/24,"{""monthly"": 148022}",B,yes,003,Ingramchester,Thailand,True,,(490)434-5080,,married,unemployed,Location manager,SQL,PowerBI,6,
Laura Richard,,14-04-2024,"{""monthly"": 147628}",b,No,,South Rose,Cuba,True,Other,001-530-849-1264,,,unemployed,Fashion designer,,R,8,
Richard Boyer,,invalid,21117,B,No,,Jenniferville,Gibraltar,False,Other,+1-988-928-8232x213,xroberts@hotmail.com,married,,Production engineer,Excel,R,9,
Debra Stone,,invalid,"{""monthly"": 5845}",b,Y,,Blackwellport,Bahrain,,M,001-385-698-4653x43548,,,,"Administrator, charities/voluntary organisations",Excel,,7,
Vanessa Holmes,25,2023/06/15,53669,c,,,Port Dennisville,Paraguay,True,F,294.085.6541x96600,dalewalsh@santana-donaldson.com,married,freelancer,Multimedia specialist,,PowerBI,3,Reynolds-Harper
Shane Lloyd,,2025/04/24,39795,b,yes,abc,East Conniemouth,Saint Lucia,,F,479-236-2670x220,,married,,"Engineer, communications",Python,,3,
Jennifer Houston,35,2024/05/31,72988,,Y,001,New Katelynfort,Suriname,,Other,707.383.9603x994,,,freelancer,"Therapist, sports",,,10,
Yvette Arnold,28,,"{""monthly"": 146020}",a,1,003,New Andreaberg,Panama,,F,+1-572-798-4323x829,,,employed,Commercial/residential surveyor,,Tableau,4,
